timestamp,resource_type,priority,system_load,available_resources,queue_length,user_role,duration,success,resource_id,predicted_load,allocation_time
2026-01-16 01:30:00,CPU,Medium,36,9,11,user,35,1,CPU-Node-16,53,277
2026-01-16 01:32:00,GPU,High,44,2,5,user,33,1,GPU-Node-8,60,234
2026-01-16 01:34:00,CPU,Medium,22,13,7,user,69,1,CPU-Node-39,28,200
2026-01-16 01:36:00,GPU,High,34,3,3,user,11,1,GPU-Node-38,36,177
2026-01-16 01:38:00,CPU,Medium,33,6,0,user,35,1,CPU-Node-45,36,124
2026-01-16 01:40:00,CPU,Medium,47,4,4,user,20,1,CPU-Node-17,59,241
2026-01-16 01:42:00,CPU,Medium,42,9,5,user,21,1,CPU-Node-35,52,238
2026-01-16 01:44:00,CPU,High,25,10,6,user,29,1,CPU-Node-25,45,207
2026-01-16 01:46:00,GPU,Medium,26,1,4,user,22,1,GPU-Node-33,26,152
2026-01-16 01:48:00,CPU,Medium,42,12,3,admin,54,1,CPU-Node-50,50,203
2026-01-16 01:50:00,CPU,High,37,7,8,user,38,1,CPU-Node-10,48,233
2026-01-16 01:52:00,GPU,Medium,41,1,3,user,29,1,GPU-Node-6,47,193
2026-01-16 01:54:00,CPU,Medium,10,4,4,user,16,1,CPU-Node-36,12,172
2026-01-16 01:56:00,CPU,High,32,7,10,user,17,1,CPU-Node-2,42,262
2026-01-16 01:58:00,GPU,Medium,33,1,5,user,30,1,GPU-Node-28,46,177
2026-01-16 02:00:00,CPU,Medium,25,9,2,user,28,1,CPU-Node-43,23,119
2026-01-16 02:02:00,CPU,Low,34,5,2,admin,26,1,CPU-Node-46,37,126
2026-01-16 02:04:00,CPU,Low,27,5,3,user,19,1,CPU-Node-43,31,159
2026-01-16 02:06:00,CPU,Medium,48,12,10,user,32,1,CPU-Node-34,74,319
2026-01-16 02:08:00,GPU,High,35,2,8,user,28,1,GPU-Node-35,53,239
2026-01-16 02:10:00,CPU,Medium,45,2,11,user,27,1,CPU-Node-6,66,281
2026-01-16 02:12:00,CPU,Medium,35,5,5,user,38,1,CPU-Node-33,45,219
2026-01-16 02:14:00,CPU,Medium,35,10,10,user,48,1,CPU-Node-21,61,286
2026-01-16 02:16:00,GPU,High,29,2,9,admin,31,1,GPU-Node-42,43,266
2026-01-16 02:18:00,CPU,Low,29,8,5,user,24,1,CPU-Node-15,38,186
2026-01-16 02:20:00,GPU,High,38,1,4,user,27,1,GPU-Node-32,53,156
2026-01-16 02:22:00,CPU,Medium,17,9,7,user,47,1,CPU-Node-27,27,222
2026-01-16 02:24:00,CPU,Medium,17,3,5,user,19,1,CPU-Node-19,19,142
2026-01-16 02:26:00,GPU,High,43,0,8,user,19,0,GPU-Node-46,52,266
2026-01-16 02:28:00,GPU,High,34,2,3,user,32,1,GPU-Node-33,36,189
2026-01-16 02:30:00,CPU,High,47,7,7,user,43,1,CPU-Node-38,61,260
2026-01-16 02:32:00,GPU,Medium,17,0,2,user,39,0,GPU-Node-18,23,158
2026-01-16 02:34:00,GPU,Low,42,4,4,admin,18,1,GPU-Node-25,47,207
2026-01-16 02:36:00,CPU,Medium,37,5,6,user,24,1,CPU-Node-43,49,262
2026-01-16 02:38:00,GPU,Medium,50,1,10,user,19,1,GPU-Node-27,66,276
2026-01-16 02:40:00,GPU,Low,43,0,13,user,35,0,GPU-Node-11,71,369
2026-01-16 02:42:00,CPU,High,31,3,9,user,23,1,CPU-Node-10,43,251
2026-01-16 02:44:00,CPU,Medium,40,14,6,user,26,1,CPU-Node-41,51,249
2026-01-16 02:46:00,GPU,Low,48,4,7,user,6,1,GPU-Node-45,65,204
2026-01-16 02:48:00,CPU,Low,31,4,10,user,15,1,CPU-Node-36,57,291
2026-01-16 02:50:00,GPU,Low,57,0,12,user,9,0,GPU-Node-21,91,302
2026-01-16 02:52:00,CPU,Medium,42,6,12,user,56,1,CPU-Node-22,59,277
2026-01-16 02:54:00,CPU,Medium,35,5,14,user,14,1,CPU-Node-47,53,290
2026-01-16 02:56:00,GPU,Medium,32,1,5,user,27,1,GPU-Node-34,33,186
2026-01-16 02:58:00,GPU,Medium,37,0,8,user,24,0,GPU-Node-20,54,208
2026-01-16 03:00:00,GPU,Medium,22,2,5,user,28,1,GPU-Node-5,31,192
2026-01-16 03:02:00,CPU,High,40,10,8,admin,52,1,CPU-Node-24,58,253
2026-01-16 03:04:00,CPU,Medium,42,1,7,user,20,1,CPU-Node-14,57,254
2026-01-16 03:06:00,GPU,Low,17,1,0,user,31,1,GPU-Node-3,20,61
2026-01-16 03:08:00,GPU,Medium,33,2,8,user,33,1,GPU-Node-16,55,257
2026-01-16 03:10:00,CPU,Low,20,9,4,user,33,1,CPU-Node-23,35,164
2026-01-16 03:12:00,CPU,Medium,21,7,1,user,46,1,CPU-Node-49,27,96
2026-01-16 03:14:00,GPU,High,33,0,7,user,23,0,GPU-Node-11,53,198
2026-01-16 03:16:00,CPU,Medium,42,4,6,admin,26,1,CPU-Node-38,52,257
2026-01-16 03:18:00,GPU,Low,52,2,9,user,30,1,GPU-Node-2,74,283
2026-01-16 03:20:00,CPU,Low,31,7,7,user,17,1,CPU-Node-38,39,221
2026-01-16 03:22:00,CPU,High,43,11,14,user,42,1,CPU-Node-20,68,329
2026-01-16 03:24:00,GPU,High,38,2,7,user,9,1,GPU-Node-27,65,265
2026-01-16 03:26:00,GPU,Low,43,0,9,user,24,0,GPU-Node-9,52,309
2026-01-16 03:28:00,GPU,Medium,33,2,5,user,23,1,GPU-Node-25,37,180
2026-01-16 03:30:00,CPU,Low,28,7,0,user,36,1,CPU-Node-40,28,104
2026-01-16 03:32:00,CPU,Low,36,7,5,admin,29,1,CPU-Node-6,47,180
2026-01-16 03:34:00,CPU,Low,38,11,3,user,18,1,CPU-Node-10,48,204
2026-01-16 03:36:00,GPU,Low,26,1,7,user,27,1,GPU-Node-6,44,201
2026-01-16 03:38:00,CPU,Medium,43,7,10,user,29,1,CPU-Node-43,63,310
2026-01-16 03:40:00,CPU,High,38,3,7,user,36,1,CPU-Node-5,48,225
2026-01-16 03:42:00,CPU,Low,38,12,8,admin,33,1,CPU-Node-50,58,223
2026-01-16 03:44:00,CPU,Low,35,3,5,admin,20,1,CPU-Node-17,46,152
2026-01-16 03:46:00,CPU,Low,31,2,2,user,30,1,CPU-Node-47,40,145
2026-01-16 03:48:00,GPU,High,28,1,4,user,32,1,GPU-Node-13,40,161
2026-01-16 03:50:00,GPU,Medium,36,0,6,user,27,0,GPU-Node-9,42,238
2026-01-16 03:52:00,CPU,Low,32,7,5,user,51,1,CPU-Node-32,44,193
2026-01-16 03:54:00,CPU,High,34,7,5,user,30,1,CPU-Node-21,42,183
2026-01-16 03:56:00,CPU,Medium,31,7,9,user,34,1,CPU-Node-50,43,213
2026-01-16 03:58:00,GPU,Medium,37,1,6,user,34,1,GPU-Node-39,40,189
2026-01-16 04:00:00,GPU,Medium,38,0,3,user,30,0,GPU-Node-37,40,159
2026-01-16 04:02:00,CPU,Low,22,9,8,user,31,1,CPU-Node-46,40,257
2026-01-16 04:04:00,GPU,High,52,2,9,user,20,1,GPU-Node-23,62,275
2026-01-16 04:06:00,CPU,Low,54,10,9,user,33,1,CPU-Node-13,73,271
2026-01-16 04:08:00,CPU,Low,45,12,6,admin,53,1,CPU-Node-17,61,226
2026-01-16 04:10:00,CPU,Low,24,7,0,user,31,1,CPU-Node-42,15,120
2026-01-16 04:12:00,CPU,High,23,1,0,user,49,1,CPU-Node-1,29,104
2026-01-16 04:14:00,CPU,Low,38,3,11,user,40,1,CPU-Node-4,62,303
2026-01-16 04:16:00,CPU,Low,42,5,4,admin,51,1,CPU-Node-10,59,239
2026-01-16 04:18:00,GPU,High,24,3,3,user,25,1,GPU-Node-32,25,145
2026-01-16 04:20:00,GPU,Low,33,1,9,user,10,1,GPU-Node-13,53,235
2026-01-16 04:22:00,CPU,Medium,26,10,8,user,22,1,CPU-Node-40,50,229
2026-01-16 04:24:00,GPU,Low,26,3,1,user,33,1,GPU-Node-24,28,136
2026-01-16 04:26:00,CPU,High,34,14,8,user,36,1,CPU-Node-1,51,264
2026-01-16 04:28:00,GPU,Medium,33,2,11,user,19,1,GPU-Node-42,57,281
2026-01-16 04:30:00,GPU,High,26,3,6,user,33,1,GPU-Node-46,28,151
2026-01-16 04:32:00,GPU,Medium,26,3,1,user,21,1,GPU-Node-18,21,95
2026-01-16 04:34:00,GPU,Medium,38,0,8,user,31,0,GPU-Node-9,57,242
2026-01-16 04:36:00,GPU,Medium,31,0,5,user,20,0,GPU-Node-4,40,196
2026-01-16 04:38:00,CPU,High,28,8,8,user,24,1,CPU-Node-3,37,230
2026-01-16 04:40:00,GPU,Medium,31,2,6,user,32,1,GPU-Node-34,39,226
2026-01-16 04:42:00,GPU,Medium,37,3,6,user,36,1,GPU-Node-49,48,236
2026-01-16 04:44:00,CPU,Low,19,6,5,user,31,1,CPU-Node-29,31,152
2026-01-16 04:46:00,CPU,Medium,39,12,7,user,20,1,CPU-Node-34,52,234
2026-01-16 04:48:00,CPU,Medium,23,8,7,user,26,1,CPU-Node-36,32,200
2026-01-16 04:50:00,CPU,Low,21,1,3,user,46,1,CPU-Node-14,19,170
2026-01-16 04:52:00,GPU,Low,49,1,3,user,31,1,GPU-Node-23,53,210
2026-01-16 04:54:00,CPU,Low,39,10,13,user,32,1,CPU-Node-49,64,327
2026-01-16 04:56:00,CPU,Medium,37,5,9,user,31,1,CPU-Node-32,63,245
2026-01-16 04:58:00,CPU,Medium,46,6,10,user,30,1,CPU-Node-5,56,306
2026-01-16 05:00:00,CPU,Low,17,7,3,user,40,1,CPU-Node-34,26,113
2026-01-16 05:02:00,CPU,High,32,3,9,admin,22,1,CPU-Node-17,45,264
2026-01-16 05:04:00,GPU,High,48,1,4,user,27,1,GPU-Node-28,53,182
2026-01-16 05:06:00,GPU,Low,39,3,7,user,18,1,GPU-Node-44,54,169
2026-01-16 05:08:00,CPU,Low,25,12,9,user,21,1,CPU-Node-2,39,232
2026-01-16 05:10:00,CPU,High,39,11,6,user,26,1,CPU-Node-42,60,197
2026-01-16 05:12:00,GPU,Medium,29,0,0,user,31,0,GPU-Node-4,23,124
2026-01-16 05:14:00,CPU,Medium,17,4,3,user,35,1,CPU-Node-41,24,158
2026-01-16 05:16:00,CPU,Low,31,4,3,user,37,1,CPU-Node-15,38,112
2026-01-16 05:18:00,GPU,High,39,3,2,user,35,1,GPU-Node-41,45,164
2026-01-16 05:20:00,CPU,Medium,36,8,8,user,42,1,CPU-Node-46,47,235
2026-01-16 05:22:00,GPU,Low,40,1,4,user,22,1,GPU-Node-27,48,201
2026-01-16 05:24:00,CPU,Low,29,10,7,user,50,1,CPU-Node-8,43,238
2026-01-16 05:26:00,GPU,High,34,4,7,user,16,1,GPU-Node-22,40,201
2026-01-16 05:28:00,CPU,High,39,6,9,user,35,1,CPU-Node-28,59,286
2026-01-16 05:30:00,CPU,Medium,35,7,11,user,36,1,CPU-Node-45,68,242
2026-01-16 05:32:00,CPU,Low,33,7,10,user,47,1,CPU-Node-41,53,228
2026-01-16 05:34:00,GPU,Medium,40,0,7,admin,37,0,GPU-Node-42,53,235
2026-01-16 05:36:00,GPU,High,37,2,7,user,16,1,GPU-Node-11,50,245
2026-01-16 05:38:00,CPU,Medium,20,5,0,user,32,1,CPU-Node-9,20,122
2026-01-16 05:40:00,GPU,Medium,41,1,10,user,19,1,GPU-Node-33,54,269
2026-01-16 05:42:00,CPU,Medium,58,9,12,user,42,1,CPU-Node-45,77,379
2026-01-16 05:44:00,CPU,Medium,44,10,6,user,17,1,CPU-Node-17,48,246
2026-01-16 05:46:00,CPU,Low,37,3,11,admin,37,1,CPU-Node-4,63,314
2026-01-16 05:48:00,CPU,High,26,5,2,user,26,1,CPU-Node-14,28,131
2026-01-16 05:50:00,GPU,Low,30,2,5,user,29,1,GPU-Node-25,40,160
2026-01-16 05:52:00,CPU,Medium,42,12,0,user,24,1,CPU-Node-24,49,143
2026-01-16 05:54:00,CPU,High,13,4,1,admin,33,1,CPU-Node-47,14,84
2026-01-16 05:56:00,GPU,Medium,36,3,6,admin,28,1,GPU-Node-43,51,198
2026-01-16 05:58:00,CPU,Medium,38,9,12,user,22,1,CPU-Node-43,65,321
2026-01-16 06:00:00,GPU,Medium,57,0,13,user,31,0,GPU-Node-9,90,373
2026-01-16 06:02:00,CPU,Low,25,6,4,user,41,1,CPU-Node-9,28,140
2026-01-16 06:04:00,GPU,High,61,0,11,user,37,0,GPU-Node-42,79,354
2026-01-16 06:06:00,CPU,Medium,32,9,5,user,28,1,CPU-Node-42,40,167
2026-01-16 06:08:00,GPU,Medium,47,1,9,user,32,1,GPU-Node-16,60,271
2026-01-16 06:10:00,CPU,High,31,13,3,user,28,1,CPU-Node-38,34,162
2026-01-16 06:12:00,CPU,Medium,35,8,4,user,29,1,CPU-Node-4,47,147
2026-01-16 06:14:00,GPU,Low,20,2,5,user,10,1,GPU-Node-9,31,188
2026-01-16 06:16:00,CPU,High,54,10,10,user,41,1,CPU-Node-21,69,317
2026-01-16 06:18:00,CPU,Medium,10,11,0,user,11,1,CPU-Node-19,9,85
2026-01-16 06:20:00,GPU,Low,30,3,7,user,23,1,GPU-Node-21,47,177
2026-01-16 06:22:00,CPU,Low,13,6,3,user,11,1,CPU-Node-39,7,120
2026-01-16 06:24:00,CPU,High,39,7,3,user,24,1,CPU-Node-22,40,147
2026-01-16 06:26:00,GPU,Medium,22,1,4,user,25,1,GPU-Node-47,24,151
2026-01-16 06:28:00,GPU,Low,45,2,2,user,36,1,GPU-Node-12,48,185
2026-01-16 06:30:00,GPU,Medium,46,2,4,admin,45,1,GPU-Node-34,59,185
2026-01-16 06:32:00,GPU,Medium,59,0,16,user,26,0,GPU-Node-34,84,379
2026-01-16 06:34:00,CPU,Medium,32,9,8,user,21,1,CPU-Node-35,45,227
2026-01-16 06:36:00,CPU,Medium,29,13,4,user,26,1,CPU-Node-12,43,179
2026-01-16 06:38:00,GPU,High,32,3,2,user,18,1,GPU-Node-26,35,148
2026-01-16 06:40:00,CPU,Low,31,6,3,user,42,1,CPU-Node-36,34,161
2026-01-16 06:42:00,CPU,Low,33,15,8,admin,30,1,CPU-Node-8,50,237
2026-01-16 06:44:00,CPU,Medium,33,8,6,admin,22,1,CPU-Node-50,42,203
2026-01-16 06:46:00,CPU,Low,37,9,4,user,46,1,CPU-Node-24,47,151
2026-01-16 06:48:00,GPU,High,43,0,6,user,20,0,GPU-Node-26,63,184
2026-01-16 06:50:00,GPU,High,38,3,7,user,22,1,GPU-Node-20,44,235
2026-01-16 06:52:00,GPU,Low,37,0,3,user,46,0,GPU-Node-2,46,164
2026-01-16 06:54:00,GPU,Low,43,3,7,user,47,1,GPU-Node-29,59,248
2026-01-16 06:56:00,GPU,Medium,22,1,4,user,27,1,GPU-Node-29,33,127
2026-01-16 06:58:00,CPU,High,33,12,3,user,38,1,CPU-Node-13,31,167
2026-01-16 07:00:00,GPU,Low,25,3,2,admin,41,1,GPU-Node-14,26,103
2026-01-16 07:02:00,GPU,Medium,32,3,5,admin,21,1,GPU-Node-38,30,150
2026-01-16 07:04:00,GPU,Low,24,0,5,user,10,0,GPU-Node-7,31,170
2026-01-16 07:06:00,CPU,Medium,14,5,0,admin,42,1,CPU-Node-16,12,68
2026-01-16 07:08:00,CPU,Medium,42,6,12,user,35,1,CPU-Node-34,64,349
2026-01-16 07:10:00,GPU,Low,15,2,1,user,5,1,GPU-Node-12,17,104
2026-01-16 07:12:00,CPU,High,38,8,2,user,37,1,CPU-Node-49,29,172
2026-01-16 07:14:00,GPU,Low,30,2,3,user,29,1,GPU-Node-14,33,176
2026-01-16 07:16:00,CPU,Medium,31,4,5,user,29,1,CPU-Node-21,40,192
2026-01-16 07:18:00,CPU,High,39,5,8,user,39,1,CPU-Node-2,54,246
2026-01-16 07:20:00,GPU,Medium,33,1,3,user,24,1,GPU-Node-2,43,159
2026-01-16 07:22:00,CPU,Medium,42,6,12,user,37,1,CPU-Node-50,63,352
2026-01-16 07:24:00,GPU,Medium,55,1,7,user,30,1,GPU-Node-35,73,253
2026-01-16 07:26:00,CPU,Medium,43,12,14,user,20,1,CPU-Node-42,76,351
2026-01-16 07:28:00,CPU,Low,26,11,0,user,36,1,CPU-Node-6,40,85
2026-01-16 07:30:00,CPU,High,44,10,14,user,5,1,CPU-Node-41,71,338
2026-01-16 07:32:00,CPU,Low,34,6,10,user,31,1,CPU-Node-45,59,280
2026-01-16 07:34:00,GPU,High,40,2,6,user,35,1,GPU-Node-38,55,223
2026-01-16 07:36:00,GPU,High,28,1,2,user,24,1,GPU-Node-11,31,94
2026-01-16 07:38:00,GPU,High,15,2,2,user,29,1,GPU-Node-5,25,111
2026-01-16 07:40:00,CPU,High,32,3,9,admin,49,1,CPU-Node-29,51,274
2026-01-16 07:42:00,CPU,Low,34,8,6,admin,30,1,CPU-Node-41,44,235
2026-01-16 07:44:00,CPU,Low,20,9,5,user,33,1,CPU-Node-3,32,181
2026-01-16 07:46:00,GPU,Medium,34,1,2,user,42,1,GPU-Node-40,36,171
2026-01-16 07:48:00,CPU,High,61,6,10,user,44,1,CPU-Node-24,83,313
2026-01-16 07:50:00,GPU,Medium,47,0,13,user,26,0,GPU-Node-41,67,361
2026-01-16 07:52:00,CPU,Medium,30,10,7,user,32,1,CPU-Node-19,42,231
2026-01-16 07:54:00,CPU,Medium,30,11,6,user,21,1,CPU-Node-12,38,235
2026-01-16 07:56:00,CPU,Medium,31,5,10,admin,39,1,CPU-Node-3,45,266
2026-01-16 07:58:00,GPU,Medium,33,2,1,admin,26,1,GPU-Node-2,35,134
2026-01-16 08:00:00,CPU,Low,23,4,2,user,32,1,CPU-Node-27,25,112
2026-01-16 08:02:00,GPU,Low,41,2,11,user,37,1,GPU-Node-23,57,298
2026-01-16 08:04:00,CPU,Medium,49,7,9,user,8,1,CPU-Node-42,65,252
2026-01-16 08:06:00,CPU,Low,31,3,7,user,28,1,CPU-Node-35,44,188
2026-01-16 08:08:00,CPU,Low,36,6,3,user,43,1,CPU-Node-10,38,175
2026-01-16 08:10:00,CPU,Medium,20,5,1,user,26,1,CPU-Node-45,14,84
2026-01-16 08:12:00,CPU,Low,47,11,10,user,20,1,CPU-Node-30,65,280
2026-01-16 08:14:00,CPU,High,53,14,7,user,36,1,CPU-Node-23,64,235
2026-01-16 08:16:00,CPU,Low,32,10,8,user,34,1,CPU-Node-35,49,238
2026-01-16 08:18:00,GPU,Low,42,2,12,user,46,1,GPU-Node-30,70,337
2026-01-16 08:20:00,CPU,High,40,8,11,user,36,1,CPU-Node-15,54,272
2026-01-16 08:22:00,CPU,Low,26,6,2,user,35,1,CPU-Node-39,25,95
2026-01-16 08:24:00,GPU,Medium,30,2,3,user,24,1,GPU-Node-17,34,170
2026-01-16 08:26:00,CPU,High,20,4,7,user,12,1,CPU-Node-19,27,225
2026-01-16 08:28:00,CPU,Medium,22,4,5,user,24,1,CPU-Node-40,24,179
2026-01-16 08:30:00,CPU,High,24,12,6,user,26,1,CPU-Node-38,32,183
2026-01-16 08:32:00,CPU,High,41,3,4,user,29,1,CPU-Node-37,51,210
2026-01-16 08:34:00,CPU,Medium,39,13,4,admin,26,1,CPU-Node-41,41,197
2026-01-16 08:36:00,GPU,High,33,3,11,user,30,1,GPU-Node-6,58,327
2026-01-16 08:38:00,GPU,High,32,1,6,user,22,1,GPU-Node-15,50,191
2026-01-16 08:40:00,CPU,Medium,31,8,10,user,33,1,CPU-Node-42,53,263
2026-01-16 08:42:00,CPU,Low,42,6,6,user,28,1,CPU-Node-42,55,243
2026-01-16 08:44:00,CPU,High,38,6,9,user,17,1,CPU-Node-17,50,278
2026-01-16 08:46:00,GPU,Medium,45,1,8,user,42,1,GPU-Node-40,55,275
2026-01-16 08:48:00,CPU,Low,36,8,7,user,36,1,CPU-Node-48,45,253
2026-01-16 08:50:00,CPU,Low,30,7,8,user,42,1,CPU-Node-45,38,220
2026-01-16 08:52:00,CPU,Low,40,6,12,user,21,1,CPU-Node-31,58,333
2026-01-16 08:54:00,GPU,High,23,1,8,admin,29,1,GPU-Node-47,45,224
2026-01-16 08:56:00,CPU,Low,37,5,10,user,26,1,CPU-Node-50,62,286
2026-01-16 08:58:00,CPU,Medium,25,6,12,user,26,1,CPU-Node-44,44,287
2026-01-16 09:00:00,CPU,High,67,7,16,user,13,0,CPU-Node-22,98,437
2026-01-16 09:02:00,GPU,High,78,3,11,admin,34,1,GPU-Node-29,97,373
2026-01-16 09:04:00,GPU,High,62,2,18,user,23,0,GPU-Node-36,100,430
2026-01-16 09:06:00,CPU,High,89,10,12,user,46,1,CPU-Node-24,100,401
2026-01-16 09:08:00,CPU,Low,77,4,18,user,28,0,CPU-Node-43,100,481
2026-01-16 09:10:00,GPU,Low,71,1,16,admin,30,0,GPU-Node-36,95,433
2026-01-16 09:12:00,GPU,Medium,70,1,10,user,37,1,GPU-Node-43,97,327
2026-01-16 09:14:00,CPU,Low,72,11,12,user,24,1,CPU-Node-4,98,370
2026-01-16 09:16:00,GPU,High,69,2,16,admin,12,1,GPU-Node-20,100,445
2026-01-16 09:18:00,CPU,Low,87,11,17,admin,5,0,CPU-Node-11,100,500
2026-01-16 09:20:00,CPU,High,71,4,18,user,25,0,CPU-Node-30,99,477
2026-01-16 09:22:00,GPU,Medium,81,1,22,user,37,0,GPU-Node-12,100,551
2026-01-16 09:24:00,GPU,Medium,73,1,11,user,16,1,GPU-Node-39,89,418
2026-01-16 09:26:00,CPU,Medium,69,13,10,user,35,1,CPU-Node-49,89,320
2026-01-16 09:28:00,CPU,Low,56,11,18,user,38,0,CPU-Node-12,85,433
2026-01-16 09:30:00,CPU,Low,73,8,15,user,14,1,CPU-Node-2,100,430
2026-01-16 09:32:00,CPU,High,66,9,7,user,18,1,CPU-Node-39,79,287
2026-01-16 09:34:00,GPU,Medium,88,2,19,user,23,0,GPU-Node-43,100,476
2026-01-16 09:36:00,CPU,Low,79,10,13,user,26,1,CPU-Node-18,100,401
2026-01-16 09:38:00,GPU,High,59,2,7,admin,27,1,GPU-Node-6,65,292
2026-01-16 09:40:00,CPU,Medium,73,8,14,user,49,1,CPU-Node-49,100,366
2026-01-16 09:42:00,GPU,Medium,75,1,15,user,37,1,GPU-Node-42,100,445
2026-01-16 09:44:00,GPU,Medium,80,2,14,user,30,1,GPU-Node-14,100,445
2026-01-16 09:46:00,CPU,High,61,5,10,user,41,1,CPU-Node-6,80,342
2026-01-16 09:48:00,CPU,High,58,6,15,user,37,1,CPU-Node-27,83,398
2026-01-16 09:50:00,CPU,Medium,100,9,21,user,34,0,CPU-Node-49,100,577
2026-01-16 09:52:00,GPU,Low,62,1,13,user,21,1,GPU-Node-47,88,366
2026-01-16 09:54:00,GPU,Low,86,2,13,user,36,1,GPU-Node-39,100,426
2026-01-16 09:56:00,CPU,Medium,74,6,16,user,20,0,CPU-Node-14,100,446
2026-01-16 09:58:00,GPU,Medium,63,2,12,user,30,1,GPU-Node-16,93,330
2026-01-16 10:00:00,GPU,Low,85,3,15,user,20,1,GPU-Node-48,100,417
2026-01-16 10:02:00,CPU,High,68,5,12,user,21,1,CPU-Node-49,92,353
2026-01-16 10:04:00,CPU,High,76,11,14,admin,27,1,CPU-Node-19,96,439
2026-01-16 10:06:00,CPU,Low,79,10,14,user,30,1,CPU-Node-38,100,396
2026-01-16 10:08:00,CPU,Medium,56,3,13,user,43,1,CPU-Node-34,72,353
2026-01-16 10:10:00,CPU,Low,69,9,10,admin,29,1,CPU-Node-50,90,354
2026-01-16 10:12:00,CPU,Medium,68,3,14,user,34,1,CPU-Node-37,95,382
2026-01-16 10:14:00,GPU,Low,63,0,16,user,42,0,GPU-Node-44,97,420
2026-01-16 10:16:00,GPU,High,83,0,13,user,24,0,GPU-Node-2,100,431
2026-01-16 10:18:00,CPU,Medium,88,7,11,user,35,1,CPU-Node-40,100,364
2026-01-16 10:20:00,GPU,Medium,62,1,16,user,10,0,GPU-Node-3,85,416
2026-01-16 10:22:00,CPU,Medium,80,5,13,admin,35,1,CPU-Node-43,100,403
2026-01-16 10:24:00,CPU,High,80,9,18,user,21,0,CPU-Node-29,100,459
2026-01-16 10:26:00,CPU,Medium,75,6,16,user,34,0,CPU-Node-5,99,420
2026-01-16 10:28:00,CPU,Medium,62,11,13,user,12,1,CPU-Node-46,89,380
2026-01-16 10:30:00,CPU,Medium,50,4,11,user,30,1,CPU-Node-30,74,308
2026-01-16 10:32:00,CPU,Low,78,7,14,user,23,1,CPU-Node-43,98,392
2026-01-16 10:34:00,CPU,High,66,8,9,user,15,1,CPU-Node-24,78,325
2026-01-16 10:36:00,CPU,High,83,14,9,admin,20,1,CPU-Node-3,100,334
2026-01-16 10:38:00,CPU,Medium,59,6,11,user,26,1,CPU-Node-27,80,350
2026-01-16 10:40:00,CPU,Medium,86,13,19,admin,9,0,CPU-Node-34,100,515
2026-01-16 10:42:00,GPU,Low,60,3,15,user,29,1,GPU-Node-28,76,376
2026-01-16 10:44:00,GPU,Low,77,2,13,user,51,1,GPU-Node-43,100,376
2026-01-16 10:46:00,CPU,High,65,10,12,user,10,1,CPU-Node-47,86,361
2026-01-16 10:48:00,GPU,High,77,4,19,user,24,0,GPU-Node-46,100,502
2026-01-16 10:50:00,CPU,Medium,73,9,13,user,28,1,CPU-Node-17,96,373
2026-01-16 10:52:00,CPU,Medium,60,12,15,user,27,1,CPU-Node-24,88,373
2026-01-16 10:54:00,GPU,Low,82,1,16,user,23,0,GPU-Node-39,100,439
2026-01-16 10:56:00,CPU,Low,61,12,11,user,35,1,CPU-Node-29,80,343
2026-01-16 10:58:00,GPU,High,84,4,16,user,30,0,GPU-Node-27,100,447
2026-01-16 11:00:00,GPU,Medium,69,1,14,user,37,1,GPU-Node-35,96,397
2026-01-16 11:02:00,CPU,Medium,72,11,12,user,21,1,CPU-Node-18,100,389
2026-01-16 11:04:00,CPU,High,72,10,15,user,33,1,CPU-Node-4,94,452
2026-01-16 11:06:00,CPU,Medium,79,8,16,user,33,0,CPU-Node-33,100,453
2026-01-16 11:08:00,GPU,Medium,85,2,18,admin,20,0,GPU-Node-6,100,501
2026-01-16 11:10:00,GPU,Medium,73,0,17,user,18,0,GPU-Node-23,100,473
2026-01-16 11:12:00,GPU,Medium,76,0,14,user,20,0,GPU-Node-6,100,380
2026-01-16 11:14:00,CPU,Low,72,9,15,user,30,1,CPU-Node-24,100,394
2026-01-16 11:16:00,CPU,High,72,8,10,user,34,1,CPU-Node-2,94,337
2026-01-16 11:18:00,GPU,Low,63,2,13,user,42,1,GPU-Node-31,88,369
2026-01-16 11:20:00,CPU,Medium,75,6,14,user,25,1,CPU-Node-14,96,405
2026-01-16 11:22:00,GPU,Low,72,2,11,user,36,1,GPU-Node-19,91,355
2026-01-16 11:24:00,GPU,High,88,1,10,admin,35,1,GPU-Node-2,100,376
2026-01-16 11:26:00,CPU,Medium,64,12,7,user,28,1,CPU-Node-4,75,293
2026-01-16 11:28:00,CPU,Medium,82,9,17,user,20,0,CPU-Node-36,100,502
2026-01-16 11:30:00,CPU,High,85,6,18,user,47,0,CPU-Node-24,100,510
2026-01-16 11:32:00,CPU,Medium,72,8,11,user,22,1,CPU-Node-25,98,370
2026-01-16 11:34:00,CPU,Medium,69,8,11,user,42,1,CPU-Node-14,86,351
2026-01-16 11:36:00,CPU,Low,89,11,19,user,23,0,CPU-Node-11,100,491
2026-01-16 11:38:00,CPU,Low,75,7,12,user,24,1,CPU-Node-16,95,387
2026-01-16 11:40:00,CPU,Medium,70,5,11,user,36,1,CPU-Node-29,95,340
2026-01-16 11:42:00,CPU,Medium,72,4,11,user,27,1,CPU-Node-6,88,351
